_id,title,url
5f1a1e12da34f928a86b74f8,Netflix presenta tráiler de ‘The Kissing Booth 2’ y anuncia fecha de estreno,www.eluniverso.com/entretenimiento/2020/07/09/nota/7900299/netflix-kissing-booth-stand-besos-estreno
5f1a1e12da34f928a86b74f9,Autocines de Policentro comenzará a funcionar desde el 19 de julio,www.eluniverso.com/entretenimiento/2020/07/02/nota/7892091/autocines-policentro-comenzara-funcionar-19-julio
5f1a1e12da34f928a86b74fa,"Kelly Rowland dice que estar con Beyoncé en Destiny's Child fue una tortura",www.eluniverso.com/entretenimiento/2020/07/16/nota/7908867/kelly-rowland-beyonce-destinys-child-tortura
5f1a1e12da34f928a86b74fb,"Kate del Castillo interpretará a Teresa Mendoza en la tercera temporada de 'La reina del sur'",www.eluniverso.com/entretenimiento/2020/07/16/nota/7908951/kate-castillo-reina-sur-tercera-temporada-teresa-telemundo
5f1a1e12da34f928a86b74fc,Así podrá encontrar productos en Amazon al mejor precio,www.eluniverso.com/larevista/2020/07/08/nota/7899363/amazon-extension-tecnologia-compras-venta
5f1a1e12da34f928a86b74fd,"Agenda de eventos para este martes, 07 de julio de 2020",www.eluniverso.com/entretenimiento/2020/07/06/nota/7897215/agenda-eventos-este-martes-07-julio-2020
5f1a1e12da34f928a86b74fe,Espacio cultural Arcano alienta a la creación teatral mediante convocatoria,www.eluniverso.com/entretenimiento/2020/07/05/nota/7896582/arcano-artes-escenicas-soliloquios-pandemia-convocatoria
5f1a1e12da34f928a86b74ff,Hellen Constante inmortaliza memoria de Carlos Rubira Infante con monumento ,www.eluniverso.com/entretenimiento/2020/07/03/nota/7894509/hellen-constante-escultura-carlos-rubira-infante-ambato
5f1a1e12da34f928a86b7500,Así eran nuestras primeras redes sociales a inicios de siglo ¿Recuerdas cuál era tu preferida?,www.eluniverso.com/entretenimiento/2020/07/10/nota/7902093/primeras-redes-sociales-fotolog-hi5-myspace
5f1a1e12da34f928a86b7501,Peligra la reanudación del fútbol en Paraguay ante casos detectados de coronavirus entre sus clubes,www.eluniverso.com/deportes/2020/07/17/nota/7909611/paraguay-suspendidos-clubes-reinicio-torneo-coronavirus
